,주소,토지이용상황,공시지가
123082,충청남도 공주시 이인면 주봉리 11-5,전,18100
1172999,충청남도 홍성군 은하면 금국리 142-1,답,18700
883085,충청남도 부여군 은산면 홍산리 95-2,전,16900
165536,충청남도 공주시 정안면 광정리 92-5,답,30600
1283601,충청남도 예산군 덕산면 복당리 150-1,답,15700
762933,충청남도 당진시 신평면 운정리 916-5,답,19700
605162,충청남도 논산시 벌곡면 수락리 99-2,전,14000
71660,충청남도 천안시 서북구 성환읍 대홍리 87-9,답,42100
1139754,충청남도 홍성군 홍북읍 산수리 454-4,답,32600
787282,충청남도 금산군 금성면 상가리 393,과수원,16800
1327813,충청남도 태안군 태안읍 장산리 1013,전,26400
589963,충청남도 논산시 부적면 반송리 318-4,답,30800
1284588,충청남도 예산군 덕산면 대동리 128-1,전,35800
240327,충청남도 보령시 천북면 사호리 817-13,전,19700
747187,충청남도 당진시 우강면 세류리 213,답,33800
151052,충청남도 공주시 계룡면 죽곡리 124-8,전,15000
845577,충청남도 금산군 진산면 행정리 131-1,답,18500
31342,충청남도 천안시 동남구 북면 오곡리 20-2,전,16000
99832,충청남도 공주시 주미동 136,답,51300
757883,충청남도 당진시 신평면 거산리 575,답,68700
949422,충청남도 부여군 장암면 북고리 440,전,7630
896069,충청남도 부여군 외산면 화성리 166-1,전,14900
1273033,충청남도 예산군 응봉면 입침리 537-2,전,25600
949524,충청남도 부여군 장암면 북고리 583-2,전,13500
722186,충청남도 당진시 정미면 덕삼리 46,답,11700
233196,충청남도 보령시 오천면 원산도리 403,전,127900
183134,충청남도 공주시 우성면 방흥리 248,과수원,34100
1153684,충청남도 홍성군 홍동면 화신리 254,답,18400
548332,충청남도 논산시 성동면 우곤리 475-1,답,13300
1119379,충청남도 홍성군 홍성읍 송월리 464,답,14700
275991,충청남도 보령시 주산면 금암리 228-12,답,12600
320618,충청남도 아산시 송악면 역촌리 2-39,전,109000
184529,충청남도 공주시 우성면 대성리 283-3,답,27400
989524,충청남도 서천군 마서면 송내리 606-8,전,17400
1184949,충청남도 홍성군 결성면 형산리 445,전,14600
178096,충청남도 공주시 우성면 방문리 697-3,전,36300
798430,충청남도 금산군 제원면 동곡리 569-4,답,24600
982171,충청남도 서천군 마서면 계동리 18-16,답,15000
1234045,충청남도 예산군 삽교읍 효림리 14-18,전,38900
962465,충청남도 부여군 석성면 현내리 715-1,답,12300
1241218,충청남도 예산군 대술면 마전리 266-1,전,23100
437346,충청남도 서산시 부석면 가사리 708-23,답,12000
980667,충청남도 서천군 서천읍 구암리 114-8,답,18300
609811,충청남도 논산시 양촌면 임화리 904,전,10200
13761,충청남도 천안시 동남구 목천읍 소사리 106-8,전,65500
1328010,충청남도 태안군 태안읍 남산리 137-1,전,26800
114691,충청남도 공주시 유구읍 입석리 595,답,8900
687437,충청남도 당진시 고대면 성산리 528,답,50800
773348,충청남도 당진시 송산면 삼월리 10-3,전,102100
100890,충청남도 공주시 오곡동 249,답,45000
322731,충청남도 아산시 송악면 강당리 86-6,전,49700
162501,충청남도 공주시 의당면 유계리 246-2,답,51400
1358074,충청남도 태안군 안면읍 중장리 885-21,전,27400
443607,충청남도 서산시 부석면 취평리 455-9,답,13600
1061959,충청남도 청양군 운곡면 추광리 383-6,전,7720
921452,충청남도 부여군 남면 내곡리 247-2,전,11900
144953,충청남도 공주시 계룡면 중장리 176,전,43000
389680,충청남도 아산시 신창면 오목리 570-3,답,29000
1228144,충청남도 예산군 삽교읍 가리 28-13,과수원,23000
451601,충청남도 서산시 부석면 마룡리 335,답,13000
142356,충청남도 공주시 계룡면 화은리 696,답,19900
942,충청남도 천안시 동남구 삼룡동 146-1,답,481200
351393,충청남도 아산시 둔포면 염작리 285,과수원,64000
854014,충청남도 금산군 복수면 신대리 603,전,48400
469206,충청남도 서산시 지곡면 대요리 1512,답,12600
774025,충청남도 당진시 송산면 무수리 193,전,52400
419078,충청남도 서산시 대산읍 기은리 449,답,26300
546485,충청남도 논산시 성동면 월성리 442-1,전,21600
600771,충청남도 논산시 연산면 송산리 137-20,전,25000
102673,충청남도 공주시 소학동 465-2,답,38200
591938,충청남도 논산시 연산면 연산리 315,전,60800
1102701,충청남도 청양군 화성면 농암리 144-3,전,12300
532993,충청남도 논산시 연무읍 금곡리 342-4,답,28100
1424415,충청남도 아산시 선장면 돈포리 685-1,답,16600
555199,충청남도 논산시 성동면 삼호리 646-11,답,16400
1224822,충청남도 예산군 삽교읍 역리 138-1,답,24800
11513,충청남도 천안시 동남구 목천읍 교천리 264-16,답,67700
1120848,충청남도 홍성군 홍성읍 내법리 126-6,전,38400
458040,충청남도 서산시 팔봉면 호리 562-105,전,21500
1260062,충청남도 예산군 광시면 서초정리 1217-2,답,16800
1210218,충청남도 홍성군 구항면 청광리 252-32,답,15400
688731,충청남도 당진시 고대면 성산리 1532,답,16800
133744,충청남도 공주시 탄천면 덕지리 713-2,답,20100
849508,충청남도 금산군 복수면 다복리 356,답,35100
3484,충청남도 천안시 동남구 신방동 223-1,답,183000
914549,충청남도 부여군 옥산면 봉산리 562-1,전,11300
562034,충청남도 논산시 광석면 천동리 466-1,답,18500
801458,충청남도 금산군 제원면 금성리 186-1,전,24700
698203,충청남도 당진시 석문면 삼화리 1198-4,전,79000
842179,충청남도 금산군 진산면 삼가리 223-18,답,12700
1066755,충청남도 청양군 대치면 시전리 127-1,전,7510
988461,충청남도 서천군 마서면 덕암리 180-1,전,25800
49547,충청남도 천안시 동남구 병천면 관성리 444,답,39300
879373,충청남도 부여군 규암면 합송리 35-7,답,16800
1139658,충청남도 홍성군 홍북읍 산수리 380-6,답,23100
98434,충청남도 공주시 금성동 48-1,전,184900
840099,충청남도 금산군 진산면 만악리 586-2,답,8630
304713,충청남도 아산시 득산동 331-8,전,214900
1338779,충청남도 태안군 태안읍 어은리 204,전,21300
559841,충청남도 논산시 광석면 광리 157-2,답,17800
1103911,충청남도 청양군 화성면 화암리 618-13,전,10200
1320640,충청남도 예산군 오가면 분천리 285-20,전,22500
1243382,충청남도 예산군 신양면 신양리 626,전,31700
396665,충청남도 아산시 신창면 궁화리 802,답,20700
916225,충청남도 부여군 옥산면 내대리 32,전,15600
1119634,충청남도 홍성군 홍성읍 고암리 129-6,답,20400
1204888,충청남도 홍성군 구항면 오봉리 553-13,전,26500
1201449,충청남도 홍성군 갈산면 취생리 229-1,답,14800
630748,충청남도 논산시 은진면 와야리 205-4,답,20200
830277,충청남도 금산군 남일면 신천리 339,전,9680
735117,충청남도 당진시 순성면 봉소리 322-1,답,19500
826825,충청남도 금산군 남일면 덕천리 217-1,전,14900
924088,충청남도 부여군 충화면 복금리 743,전,10500
16963,충청남도 천안시 동남구 풍세면 남관리 236,전,74900
896575,충청남도 부여군 외산면 화성리 820-5,답,13000
213140,충청남도 보령시 신흑동 171,전,61700
1415877,충청남도 태안군 이원면 당산리 58-13,전,18900
910854,충청남도 부여군 홍산면 교원리 297-1,전,11700
1096567,충청남도 청양군 남양면 흥산리 547,답,14200
7424,충청남도 천안시 동남구 목천읍 서흥리 156-4,답,62000
1106904,충청남도 청양군 화성면 매산리 28,답,9940
978932,충청남도 서천군 서천읍 신송리 101-2,답,15600
1429852,충청남도 청양군 청양읍 학당리 351-7,답,20700
296505,충청남도 아산시 방축동 43,전,178500
995849,충청남도 서천군 화양면 월산리 208-1,답,12500
1260339,충청남도 예산군 광시면 서초정리 1307-2,답,16100
784679,충청남도 금산군 금성면 도곡리 41,답,15600
1163107,충청남도 홍성군 장곡면 광성리 1007-7,답,12600
460674,충청남도 서산시 팔봉면 진장리 6,전,20300
368290,충청남도 아산시 인주면 금성리 238-8,답,22600
550178,충청남도 논산시 성동면 원남리 994-1,전,10400
1081893,충청남도 청양군 청남면 내직리 453-1,답,14000
533119,충청남도 논산시 연무읍 동산리 32-9,전,72500
332504,충청남도 아산시 탕정면 갈산리 607-15,답,184200
102340,충청남도 공주시 신기동 743,전,26000
986554,충청남도 서천군 마서면 월포리 315-2,전,14900
1098258,충청남도 청양군 남양면 온직리 519-3,답,12400
679683,충청남도 당진시 송악읍 정곡리 58-17,답,35600
226368,충청남도 보령시 주포면 봉당리 309-11,답,13200
1074684,충청남도 청양군 정산면 신덕리 161-4,답,13400
876877,충청남도 부여군 규암면 금암리 454-2,답,14600
1271315,충청남도 예산군 응봉면 건지화리 891-1,답,17200
25887,충청남도 천안시 동남구 광덕면 무학리 213-3,답,17500
77507,충청남도 천안시 서북구 성거읍 모전리 30-1,답,51400
617417,충청남도 논산시 양촌면 중산리 614-2,답,12200
588487,충청남도 논산시 부적면 신교리 66-1,전,13600
493395,충청남도 서산시 운산면 원평리 402,전,20100
1152491,충청남도 홍성군 홍동면 홍원리 36-1,답,19200
342819,충청남도 아산시 둔포면 송용리 126-9,답,42800
665721,충청남도 당진시 송악읍 가교리 349,답,38900
816061,충청남도 금산군 군북면 내부리 805,답,29100
1110069,충청남도 청양군 비봉면 사점리 437,답,17800
452389,충청남도 서산시 부석면 창리 89,답,16000
1257123,충청남도 예산군 광시면 마사리 113-1,답,19000
418294,충청남도 서산시 대산읍 오지리 630-3,답,25300
426768,충청남도 서산시 대산읍 독곶리 350,전,145700
38307,충청남도 천안시 동남구 성남면 대정리 324-5,전,28600
63315,충청남도 천안시 서북구 성환읍 성월리 41-2,과수원,53100
596261,충청남도 논산시 연산면 관동리 414-3,전,27000
1166864,충청남도 홍성군 장곡면 행정리 200,전,18100
909520,충청남도 부여군 홍산면 남촌리 273,답,16900
426974,충청남도 서산시 대산읍 독곶리 569-100,답,48400
952828,충청남도 부여군 세도면 동사리 255,전,15300
1231531,충청남도 예산군 삽교읍 성리 304-2,답,16500
329417,충청남도 아산시 탕정면 동산리 69,답,289500
1330554,충청남도 태안군 태안읍 송암리 955-8,전,15700
327508,충청남도 아산시 송악면 수곡리 110,답,28300
534286,충청남도 논산시 연무읍 죽본리 58-8,전,18300
100007,충청남도 공주시 태봉동 19-5,전,35500
1294446,충청남도 예산군 고덕면 몽곡리 715-1,전,11800
549108,충청남도 논산시 성동면 우곤리 1578-4,답,16600
1368588,충청남도 태안군 고남면 고남리 1744,전,105600
1408489,충청남도 태안군 원북면 동해리 1017,답,16800
1168632,충청남도 홍성군 장곡면 옥계리 106-4,답,11200
130106,충청남도 공주시 이인면 신영리 361-3,답,36500
560443,충청남도 논산시 광석면 이사리 206-1,전,19300
540600,충청남도 논산시 연무읍 황화정리 860-1,답,20300
196683,충청남도 공주시 신풍면 산정리 186-12,답,57900
677101,충청남도 당진시 송악읍 한진리 278-3,전,182800
361295,충청남도 아산시 영인면 신화리 459-1,답,25900
769272,충청남도 당진시 송산면 당산리 443-1,답,22700
726171,충청남도 당진시 정미면 모평리 533-6,답,19200
1181573,충청남도 홍성군 결성면 성곡리 89-1,답,13900
332715,충청남도 아산시 탕정면 갈산리 721-6,답,138400
119145,충청남도 공주시 유구읍 문금리 752-6,답,39700
1057803,충청남도 청양군 운곡면 후덕리 334,전,12600
1222474,충청남도 예산군 삽교읍 이리 670-3,전,82800
18849,충청남도 천안시 동남구 풍세면 용정리 384,전,88200
222184,충청남도 보령시 웅천읍 황교리 103-5,답,15100
1231586,충청남도 예산군 삽교읍 성리 317-6,답,16300
308568,충청남도 아산시 염치읍 곡교리 571,답,28200
1028819,충청남도 서천군 판교면 우라리 347-1,전,9020
1051290,충청남도 청양군 청양읍 적누리 393-4,전,25400
1410789,충청남도 태안군 원북면 청산리 278,전,25500
1050916,충청남도 청양군 청양읍 벽천리 629-15,답,19700
528198,충청남도 논산시 지산동 174-9,답,34000
40076,충청남도 천안시 동남구 성남면 신사리 439-1,전,58300
835549,충청남도 금산군 남이면 흑암리 245-3,답,12500
491110,충청남도 서산시 운산면 신창리 153-5,전,14000
931684,충청남도 부여군 양화면 암수리 294,답,13500
1207732,충청남도 홍성군 구항면 내현리 317-1,답,19600
81965,충청남도 천안시 서북구 직산읍 군동리 99,답,153100
187079,충청남도 공주시 우성면 어천리 356-7,답,22600
1307651,충청남도 예산군 신암면 신종리 456-8,답,16100
1054500,충청남도 청양군 청양읍 청수리 260,전,12800
752503,충청남도 당진시 우강면 내경리 110-4,답,15000
1131897,충청남도 홍성군 홍북읍 상하리 26-9,전,83500
422194,충청남도 서산시 대산읍 운산리 362-2,답,14900
387245,충청남도 아산시 도고면 향산리 67,전,19900
1430075,충청남도 청양군 장평면 화산리 474-3,답,12800
892536,충청남도 부여군 외산면 지선리 84-2,답,14700
939128,충청남도 부여군 임천면 만사리 54,답,16700
